64,192,44340,1,0,0:0:0:0:
448,192,44340,1,0,0:0:0:0:
192,192,44620,1,0,0:0:0:0:
64,192,44900,1,0,0:0:0:0:
448,192,44900,1,0,0:0:0:0:
320,192,45460,1,0,0:0:0:0:
192,192,45740,1,0,0:0:0:0:
64,192,46020,1,0,0:0:0:0:
448,192,46020,1,0,0:0:0:0:
64,192,46580,1,0,0:0:0:0:
448,192,46580,1,0,0:0:0:0:
192,192,46860,1,0,0:0:0:0:
64,192,47140,1,0,0:0:0:0:
448,192,47140,1,0,0:0:0:0:
192,192,49110,1,0,0:0:0:0:
64,192,49390,1,0,0:0:0:0:
448,192,49390,1,0,0:0:0:0:
64,192,49950,1,0,0:0:0:0:
448,192,49950,1,0,0:0:0:0:
320,192,50230,1,0,0:0:0:0:
64,192,50510,1,0,0:0:0:0:
448,192,50510,1,0,0:0:0:0:
192,192,50790,1,0,0:0:0:0:
64,192,51070,1,0,0:0:0:0:
448,192,51070,1,0,0:0:0:0:
192,192,51350,1,0,0:0:0:0:
64,192,51630,1,0,0:0:0:0:
448,192,51630,1,0,0:0:0:0:
192,192,52050,1,0,0:0:0:0:
64,192,52190,1,0,0:0:0:0:
448,192,52190,1,0,0:0:0:0:
192,192,52470,1,0,0:0:0:0:
64,192,52750,1,0,0:0:0:0:
448,192,52750,1,0,0:0:0:0:
192,192,53030,1,0,0:0:0:0:
192,192,53170,1,0,0:0:0:0:
64,192,53310,1,0,0:0:0:0:
448,192,53310,1,0,0:0:0:0:
192,192,53590,1,0,0:0:0:0:
64,192,53870,1,0,0:0:0:0:
448,192,53870,1,0,0:0:0:0:
192,192,54150,1,0,0:0:0:0:
192,192,54290,1,0,0:0:0:0:
192,192,54430,1,0,0:0:0:0:
64,192,54710,1,0,0:0:0:0:
448,192,54710,1,0,0:0:0:0:
192,192,54990,1,0,0:0:0:0:
320,192,55840,1,0,0:0:0:0:
64,192,56120,1,0,0:0:0:0:
448,192,56120,1,0,0:0:0:0:
192,192,56540,1,0,0:0:0:0:
192,192,56680,1,0,0:0:0:0:
320,192,56960,1,0,0:0:0:0:
320,192,57240,1,0,0:0:0:0:
192,192,57520,1,0,0:0:0:0:
64,192,57800,1,0,0:0:0:0:
448,192,57800,1,0,0:0:0:0:
320,192,58080,1,0,0:0:0:0:
320,192,58360,1,0,0:0:0:0:
192,192,58780,1,0,0:0:0:0:
192,192,58920,1,0,0:0:0:0:
320,192,59200,1,0,0:0:0:0:
192,192,59480,1,0,0:0:0:0:
320,192,59620,1,0,0:0:0:0:
192,192,59760,1,0,0:0:0:0:
192,192,60040,1,0,0:0:0:0:
192,192,60320,1,0,0:0:0:0:
64,192,60600,1,0,0:0:0:0:
448,192,60600,1,0,0:0:0:0:
192,192,60880,1,0,0:0:0:0:
320,192,61020,1,0,0:0:0:0:
192,192,61160,1,0,0:0:0:0:
64,192,61440,1,0,0:0:0:0:
448,192,61440,1,0,0:0:0:0:
320,192,61720,1,0,0:0:0:0:
192,192,62000,1,0,0:0:0:0:
192,192,62280,1,0,0:0:0:0:
192,192,62560,1,0,0:0:0:0:
320,192,63690,1,0,0:0:0:0:
192,192,63970,1,0,0:0:0:0:
192,192,64110,1,0,0:0:0:0:
192,192,64250,1,0,0:0:0:0:
64,192,64530,1,0,0:0:0:0:
448,192,64530,1,0,0:0:0:0:
64,192,64810,1,0,0:0:0:0:
448,192,64810,1,0,0:0:0:0:
64,192,65090,1,0,0:0:0:0:
448,192,65090,1,0,0:0:0:0:
192,192,65230,1,0,0:0:0:0:
192,192,65510,1,0,0:0:0:0:
320,192,65650,1,0,0:0:0:0:
64,192,65930,1,0,0:0:0:0:
448,192,65930,1,0,0:0:0:0:
192,192,66210,1,0,0:0:0:0:
320,192,66350,1,0,0:0:0:0:
192,192,66490,1,0,0:0:0:0:
320,192,66770,1,0,0:0:0:0:
320,192,66910,1,0,0:0:0:0:
320,192,67050,1,0,0:0:0:0:
320,192,67190,1,0,0:0:0:0:
64,192,67330,1,0,0:0:0:0:
448,192,67330,1,0,0:0:0:0:
192,192,67470,1,0,0:0:0:0:
320,192,67610,1,0,0:0:0:0:
320,192,67750,1,0,0:0:0:0:
320,192,67890,1,0,0:0:0:0:
64,192,68170,1,0,0:0:0:0:
448,192,68170,1,0,0:0:0:0:
320,192,68310,1,0,0:0:0:0:
64,192,68450,1,0,0:0:0:0:
448,192,68450,1,0,0:0:0:0:
192,192,68590,1,0,0:0:0:0:
192,192,68730,1,0,0:0:0:0:
192,192,68870,1,0,0:0:0:0:
64,192,69010,1,0,0:0:0:0:
448,192,69010,1,0,0:0:0:0:
64,192,69290,1,0,0:0:0:0:
448,192,69290,1,0,0:0:0:0:
192,192,71540,1,0,0:0:0:0:
64,192,71820,1,0,0:0:0:0:
448,192,71820,1,0,0:0:0:0:
192,192,72100,1,0,0:0:0:0:
320,192,72380,1,0,0:0:0:0:
64,192,72660,1,0,0:0:0:0:
448,192,72660,1,0,0:0:0:0:
320,192,72940,1,0,0:0:0:0:
192,192,73220,1,0,0:0:0:0:
192,192,73500,1,0,0:0:0:0:
192,192,73780,1,0,0:0:0:0:
64,192,74060,1,0,0:0:0:0:
448,192,74060,1,0,0:0:0:0:
192,192,74340,1,0,0:0:0:0:
320,192,74620,1,0,0:0:0:0:
64,192,74900,1,0,0:0:0:0:
448,192,74900,1,0,0:0:0:0:
320,192,75180,1,0,0:0:0:0:
64,192,75460,1,0,0:0:0:0:
448,192,75460,1,0,0:0:0:0:
64,192,75740,1,0,0:0:0:0:
448,192,75740,1,0,0:0:0:0:
192,192,75880,1,0,0:0:0:0:
320,192,76020,1,0,0:0:0:0:
64,192,76300,1,0,0:0:0:0:
448,192,76300,1,0,0:0:0:0:
192,192,76580,1,0,0:0:0:0:
192,192,76720,1,0,0:0:0:0:
320,192,76860,1,0,0:0:0:0:
64,192,77140,1,0,0:0:0:0:
448,192,77140,1,0,0:0:0:0:
192,192,77420,1,0,0:0:0:0:
320,192,79110,1,0,0:0:0:0:
64,192,79390,1,0,0:0:0:0:
448,192,79390,1,0,0:0:0:0:
320,192,79530,1,0,0:0:0:0:
320,192,79670,1,0,0:0:0:0:
64,192,79950,1,0,0:0:0:0:
448,192,79950,1,0,0:0:0:0:
320,192,80230,1,0,0:0:0:0:
320,192,80510,1,0,0:0:0:0:
64,192,80790,1,0,0:0:0:0:
448,192,80790,1,0,0:0:0:0:
192,192,81070,1,0,0:0:0:0:
320,192,81350,1,0,0:0:0:0:
64,192,81630,1,0,0:0:0:0:
448,192,81630,1,0,0:0:0:0:
320,192,81910,1,0,0:0:0:0:
320,192,82190,1,0,0:0:0:0:
320,192,82470,1,0,0:0:0:0:
192,192,82750,1,0,0:0:0:0:
64,192,83030,1,0,0:0:0:0:
448,192,83030,1,0,0:0:0:0:
192,192,83310,1,0,0:0:0:0:
320,192,83450,1,0,0:0:0:0:
64,192,83590,1,0,0:0:0:0:
448,192,83590,1,0,0:0:0:0:
64,192,83870,1,0,0:0:0:0:
448,192,83870,1,0,0:0:0:0:
320,192,84150,1,0,0:0:0:0:
64,192,84430,1,0,0:0:0:0:
448,192,84430,1,0,0:0:0:0:
320,192,84710,1,0,0:0:0:0:
192,192,84990,1,0,0:0:0:0:
192,192,86400,1,0,0:0:0:0:
320,192,86680,1,0,0:0:0:0:
320,192,86960,1,0,0:0:0:0:
192,192,87240,1,0,0:0:0:0:
64,192,87520,1,0,0:0:0:0:
448,192,87520,1,0,0:0:0:0:
192,192,87800,1,0,0:0:0:0:
192,192,88080,1,0,0:0:0:0:
64,192,88360,1,0,0:0:0:0:
448,192,88360,1,0,0:0:0:0:
320,192,88500,1,0,0:0:0:0:
320,192,88640,1,0,0:0:0:0:
320,192,88920,1,0,0:0:0:0:
320,192,89200,1,0,0:0:0:0:
192,192,89340,1,0,0:0:0:0:
320,192,89480,1,0,0:0:0:0:
64,192,89760,1,0,0:0:0:0:
448,192,89760,1,0,0:0:0:0:
192,192,90320,1,0,0:0:0:0:
64,192,90600,1,0,0:0:0:0:
448,192,90600,1,0,0:0:0:0:
320,192,90880,1,0,0:0:0:0:
320,192,91160,1,0,0:0:0:0:
320,192,91440,1,0,0:0:0:0:
192,192,91720,1,0,0:0:0:0:
64,192,92000,1,0,0:0:0:0:
448,192,92000,1,0,0:0:0:0:
192,192,92280,1,0,0:0:0:0:
448,192,92560,1,0,0:0:0:0:
448,192,93130,1,0,0:0:0:0:
320,192,93970,1,0,0:0:0:0:
64,192,94250,1,0,0:0:0:0:
448,192,94250,1,0,0:0:0:0:
320,192,94530,1,0,0:0:0:0:
192,192,94670,1,0,0:0:0:0:
448,192,94810,1,0,0:0:0:0:
64,192,95090,1,0,0:0:0:0:
448,192,95090,1,0,0:0:0:0:
320,192,95370,1,0,0:0:0:0:
320,192,95650,1,0,0:0:0:0:
320,192,95930,1,0,0:0:0:0:
192,192,96210,1,0,0:0:0:0:
64,192,96490,1,0,0:0:0:0:
448,192,96490,1,0,0:0:0:0:
192,192,96770,1,0,0:0:0:0:
320,192,97050,1,0,0:0:0:0:
64,192,97330,1,0,0:0:0:0:
448,192,97330,1,0,0:0:0:0:
192,192,97470,1,0,0:0:0:0:
320,192,97610,1,0,0:0:0:0:
64,192,97890,1,0,0:0:0:0:
448,192,97890,1,0,0:0:0:0:
64,192,98170,1,0,0:0:0:0:
448,192,98170,1,0,0:0:0:0:
64,192,98450,1,0,0:0:0:0:
448,192,98450,1,0,0:0:0:0:
64,192,98730,1,0,0:0:0:0:
448,192,98730,1,0,0:0:0:0:
192,192,99010,1,0,0:0:0:0:
320,192,99150,1,0,0:0:0:0:
448,192,99290,1,0,0:0:0:0:
448,192,99850,1,0,0:0:0:0:
192,192,101260,1,0,0:0:0:0:
320,192,101540,1,0,0:0:0:0:
64,192,101820,1,0,0:0:0:0:
448,192,101820,1,0,0:0:0:0:
320,192,102100,1,0,0:0:0:0:
64,192,102380,1,0,0:0:0:0:
448,192,102380,1,0,0:0:0:0:
320,192,102660,1,0,0:0:0:0:
320,192,102940,1,0,0:0:0:0:
64,192,103220,1,0,0:0:0:0:
448,192,103220,1,0,0:0:0:0:
192,192,103500,1,0,0:0:0:0:
192,192,103780,1,0,0:0:0:0:
64,192,104060,1,0,0:0:0:0:
448,192,104060,1,0,0:0:0:0:
320,192,104340,1,0,0:0:0:0:
320,192,104620,1,0,0:0:0:0:
64,192,104900,1,0,0:0:0:0:
448,192,104900,1,0,0:0:0:0:
192,192,105180,1,0,0:0:0:0:
64,192,105460,1,0,0:0:0:0:
448,192,105460,1,0,0:0:0:0:
192,192,105600,1,0,0:0:0:0:
320,192,105740,1,0,0:0:0:0:
320,192,105880,1,0,0:0:0:0:
320,192,106020,1,0,0:0:0:0:
64,192,106300,1,0,0:0:0:0:
448,192,106300,1,0,0:0:0:0:
192,192,106440,1,0,0:0:0:0:
64,192,106580,1,0,0:0:0:0:
448,192,106580,1,0,0:0:0:0:
64,192,106860,1,0,0:0:0:0:
448,192,106860,1,0,0:0:0:0:
64,192,107140,1,0,0:0:0:0:
448,192,107140,1,0,0:0:0:0:
192,192,107420,1,0,0:0:0:0:
320,192,108830,1,0,0:0:0:0:
320,192,109390,1,0,0:0:0:0:
320,192,109670,1,0,0:0:0:0:
64,192,109950,1,0,0:0:0:0:
448,192,109950,1,0,0:0:0:0:
192,192,110510,1,0,0:0:0:0:
320,192,110790,1,0,0:0:0:0:
192,192,111070,1,0,0:0:0:0:
192,192,111210,1,0,0:0:0:0:
64,192,111630,1,0,0:0:0:0:
448,192,111630,1,0,0:0:0:0:
192,192,111910,1,0,0:0:0:0:
448,192,112190,1,0,0:0:0:0:
192,192,112610,1,0,0:0:0:0:
192,192,112750,1,0,0:0:0:0:
192,192,113030,1,0,0:0:0:0:
192,192,113310,1,0,0:0:0:0:
192,192,113590,1,0,0:0:0:0:
192,192,113870,1,0,0:0:0:0:
192,192,114150,1,0,0:0:0:0:
64,192,114430,1,0,0:0:0:0:
448,192,114430,1,0,0:0:0:0:
192,192,116400,1,0,0:0:0:0:
64,192,116680,1,0,0:0:0:0:
192,192,117100,1,0,0:0:0:0:
192,192,117240,1,0,0:0:0:0:
320,192,117520,1,0,0:0:0:0:
192,192,117940,1,0,0:0:0:0:
64,192,118360,1,0,0:0:0:0:
448,192,118360,1,0,0:0:0:0:
64,192,118640,1,0,0:0:0:0:
448,192,118640,1,0,0:0:0:0:
192,192,118920,1,0,0:0:0:0:
192,192,119060,1,0,0:0:0:0:
192,192,119340,1,0,0:0:0:0:
320,192,119480,1,0,0:0:0:0:
64,192,119760,1,0,0:0:0:0:
448,192,119760,1,0,0:0:0:0:
192,192,120040,1,0,0:0:0:0:
192,192,120320,1,0,0:0:0:0:
192,192,120600,1,0,0:0:0:0:
192,192,120880,1,0,0:0:0:0:
320,192,121020,1,0,0:0:0:0:
64,192,121160,1,0,0:0:0:0:
448,192,121160,1,0,0:0:0:0:
192,192,121300,1,0,0:0:0:0:
320,192,121440,1,0,0:0:0:0:
320,192,121580,1,0,0:0:0:0:
320,192,121720,1,0,0:0:0:0:
64,192,122000,1,0,0:0:0:0:
448,192,122000,1,0,0:0:0:0:
64,192,122280,1,0,0:0:0:0:
448,192,122280,1,0,0:0:0:0:
192,192,122560,1,0,0:0:0:0:
192,192,125370,1,0,0:0:0:0:
64,192,125650,1,0,0:0:0:0:
448,192,125650,1,0,0:0:0:0:
64,192,126210,1,0,0:0:0:0:
448,192,126210,1,0,0:0:0:0:
192,192,126490,1,0,0:0:0:0:
320,192,126770,1,0,0:0:0:0:
64,192,127330,1,0,0:0:0:0:
448,192,127330,1,0,0:0:0:0:
192,192,127610,1,0,0:0:0:0:
64,192,127890,1,0,0:0:0:0:
448,192,127890,1,0,0:0:0:0:
64,192,128450,1,0,0:0:0:0:
448,192,128450,1,0,0:0:0:0:
192,192,128730,1,0,0:0:0:0:
448,192,129010,1,0,0:0:0:0:
448,192,129570,1,0,0:0:0:0:
192,192,129850,1,0,0:0:0:0:
192,192,131540,1,0,0:0:0:0:
64,192,131820,1,0,0:0:0:0:
448,192,131820,1,0,0:0:0:0:
320,192,132100,1,0,0:0:0:0:
64,192,132380,1,0,0:0:0:0:
448,192,132380,1,0,0:0:0:0:
64,192,132940,1,0,0:0:0:0:
448,192,132940,1,0,0:0:0:0:
192,192,133220,1,0,0:0:0:0:
320,192,133500,1,0,0:0:0:0:
192,192,133780,1,0,0:0:0:0:
192,192,133920,1,0,0:0:0:0:
64,192,134060,1,0,0:0:0:0:
448,192,134060,1,0,0:0:0:0:
192,192,134340,1,0,0:0:0:0:
64,192,134620,1,0,0:0:0:0:
448,192,134620,1,0,0:0:0:0:
64,192,135180,1,0,0:0:0:0:
448,192,135180,1,0,0:0:0:0:
192,192,135460,1,0,0:0:0:0:
320,192,135740,1,0,0:0:0:0:
192,192,136020,1,0,0:0:0:0:
64,192,136300,1,0,0:0:0:0:
448,192,136300,1,0,0:0:0:0:
192,192,136580,1,0,0:0:0:0:
64,192,136860,1,0,0:0:0:0:
448,192,136860,1,0,0:0:0:0:
64,192,137420,1,0,0:0:0:0:
448,192,137420,1,0,0:0:0:0:
64,192,139110,1,0,0:0:0:0:
448,192,139110,1,0,0:0:0:0:
64,192,139670,1,0,0:0:0:0:
448,192,139670,1,0,0:0:0:0:
320,192,139950,1,0,0:0:0:0:
320,192,140230,1,0,0:0:0:0:
192,192,140510,1,0,0:0:0:0:
64,192,140790,1,0,0:0:0:0:
448,192,140790,1,0,0:0:0:0:
320,192,141070,1,0,0:0:0:0:
64,192,141350,1,0,0:0:0:0:
448,192,141350,1,0,0:0:0:0:
192,192,141770,1,0,0:0:0:0:
64,192,141910,1,0,0:0:0:0:
448,192,141910,1,0,0:0:0:0:
320,192,142190,1,0,0:0:0:0:
64,192,142470,1,0,0:0:0:0:
448,192,142470,1,0,0:0:0:0:
192,192,142750,1,0,0:0:0:0:
64,192,143030,1,0,0:0:0:0:
448,192,143030,1,0,0:0:0:0:
192,192,143310,1,0,0:0:0:0:
